customer_id,churn_flag,churn_reason,exit_month
15728456,1,Product not suitable,2024-04
15809137,1,Too many fees,2023-07
15588944,1,Peer recommendation,2024-04
15660505,1,Better rates elsewhere,2023-07
15594878,1,Poor customer service,2023-04
15569248,1,Product not suitable,2023-04
15623712,1,Too many fees,2023-04
15653251,1,Product not suitable,2024-01
15755077,1,Better rates elsewhere,2023-01
15808557,1,Moved to another country,2024-01
15761023,1,Better rates elsewhere,2024-01
15801218,1,Poor customer service,2023-01
15641359,1,Better rates elsewhere,2023-07
15647725,1,Too many fees,2023-10
15626612,1,Too many fees,2023-10
15629094,1,Better rates elsewhere,2023-01
15651823,1,Better rates elsewhere,2023-04
15727353,1,Poor customer service,2024-04
15733777,1,Product not suitable,2023-10
15723263,1,Poor customer service,2023-07
15803121,1,Poor customer service,2024-01
15761670,1,Digital experience issues,2023-07
15706005,1,Peer recommendation,2024-01
15711618,1,Moved to another country,2023-04
15773221,1,Moved to another country,2024-01
15628886,1,Poor customer service,2023-07
15573599,1,Better rates elsewhere,2024-01
15747208,1,Digital experience issues,2023-10
15772528,1,Product not suitable,2024-01
15711716,1,Poor customer service,2023-04
15639357,1,Poor customer service,2023-04
15738907,1,Moved to another country,2023-07
15663446,1,Too many fees,2023-07
15750867,1,Better rates elsewhere,2024-04
15634968,1,Peer recommendation,2023-04
15809320,1,Too many fees,2024-01
15793049,1,Product not suitable,2023-04
15607263,1,Better rates elsewhere,2024-04
15610900,1,Digital experience issues,2024-04
15691703,1,Better rates elsewhere,2023-10
15759284,1,Too many fees,2023-07
15661903,1,Too many fees,2023-04
15664668,1,Better rates elsewhere,2023-07
15602731,1,Better rates elsewhere,2023-04
15586133,1,Better rates elsewhere,2023-01
15666270,1,Product not suitable,2024-04
15727197,1,Too many fees,2023-07
15722246,1,Too many fees,2023-07
15609704,1,Poor customer service,2023-07
15768451,1,Product not suitable,2023-07
15812616,1,Product not suitable,2024-01
15729489,1,Product not suitable,2023-07
15640409,1,Too many fees,2023-04
15577999,1,Better rates elsewhere,2023-07
15703541,1,Better rates elsewhere,2023-07
15608344,1,Better rates elsewhere,2023-07
15768367,1,Digital experience issues,2024-04
15568573,1,Moved to another country,2023-10
15689598,1,Better rates elsewhere,2024-04
15635396,1,Poor customer service,2023-01
15678944,1,Better rates elsewhere,2023-07
15718507,1,Product not suitable,2023-07
15804709,1,Better rates elsewhere,2023-01
15582910,1,Poor customer service,2024-01
15773868,1,Poor customer service,2023-07
15691785,1,Digital experience issues,2023-04
15685290,1,Better rates elsewhere,2023-10
15680449,1,Digital experience issues,2023-01
15599860,1,Moved to another country,2023-01
15728224,1,Poor customer service,2023-07
15644174,1,Moved to another country,2023-10
15756751,1,Moved to another country,2024-01
15584037,1,Product not suitable,2024-04
15669887,1,Poor customer service,2023-07
15651264,1,Moved to another country,2023-04
15724251,1,Better rates elsewhere,2023-10
15718289,1,Product not suitable,2024-01
15654733,1,Moved to another country,2023-04
15602797,1,Too many fees,2024-04
15778154,1,Better rates elsewhere,2023-01
15806230,1,Moved to another country,2024-01
15662884,1,Digital experience issues,2024-04
15750778,1,Poor customer service,2023-01
15677804,1,Better rates elsewhere,2023-01
15615126,1,Poor customer service,2023-10
15753847,1,Better rates elsewhere,2023-07
15757541,1,Poor customer service,2023-01
15618255,1,Better rates elsewhere,2023-01
15750156,1,Digital experience issues,2023-01
15720305,1,Better rates elsewhere,2024-04
15698716,1,Moved to another country,2024-01
15732266,1,Poor customer service,2023-10
15640258,1,Product not suitable,2024-04
15743871,1,Poor customer service,2023-04
15626008,1,Too many fees,2023-10
15648362,1,Better rates elsewhere,2023-01
15723717,1,Digital experience issues,2023-04
15659736,1,Better rates elsewhere,2024-04
15603170,1,Moved to another country,2023-04
15619972,1,Better rates elsewhere,2023-01
15756610,1,Peer recommendation,2023-07
15663164,1,Product not suitable,2024-01
15714981,1,Too many fees,2023-07
15743673,1,Moved to another country,2023-04
15720071,1,Moved to another country,2024-01
15783030,1,Better rates elsewhere,2024-04
15627665,1,Too many fees,2024-04
15814092,1,Moved to another country,2023-07
15650442,1,Digital experience issues,2023-07
15601659,1,Poor customer service,2023-04
15737071,1,Better rates elsewhere,2023-01
15792064,1,Poor customer service,2023-07
15677052,1,Too many fees,2023-01
15653776,1,Better rates elsewhere,2023-10
15597914,1,Poor customer service,2023-04
15678034,1,Product not suitable,2024-01
15697100,1,Poor customer service,2024-04
15606641,1,Too many fees,2024-01
15569079,1,Poor customer service,2024-01
15640034,1,Moved to another country,2024-04
15807563,1,Peer recommendation,2024-01
15684461,1,Digital experience issues,2023-01
15734762,1,Poor customer service,2023-10
15800083,1,Better rates elsewhere,2023-07
15689886,1,Digital experience issues,2024-04
15676404,1,Better rates elsewhere,2023-04
15812262,1,Moved to another country,2023-07
15669301,1,Poor customer service,2023-07
15798470,1,Better rates elsewhere,2023-04
15676571,1,Poor customer service,2023-01
15643865,1,Poor customer service,2024-01
15647008,1,Product not suitable,2023-01
15608406,1,Moved to another country,2023-01
15625545,1,Better rates elsewhere,2023-10
15810829,1,Moved to another country,2023-04
15757952,1,Too many fees,2023-07
15609623,1,Too many fees,2023-01
15569098,1,Better rates elsewhere,2023-10
15664001,1,Product not suitable,2023-04
15654562,1,Too many fees,2023-07
15693376,1,Product not suitable,2024-04
15577587,1,Peer recommendation,2024-04
15635141,1,Better rates elsewhere,2023-10
15747168,1,Better rates elsewhere,2023-07
15796910,1,Product not suitable,2024-01
15707674,1,Moved to another country,2023-04
15565706,1,Digital experience issues,2023-07
15720929,1,Poor customer service,2024-01
15729201,1,Better rates elsewhere,2024-04
15615207,1,Moved to another country,2023-07
15574213,1,Better rates elsewhere,2023-07
15583840,1,Product not suitable,2023-01
15782418,1,Moved to another country,2023-10
15711314,1,Too many fees,2024-01
15627847,1,Product not suitable,2023-10
15588090,1,Moved to another country,2023-01
15735270,1,Better rates elsewhere,2024-04
15746553,1,Moved to another country,2023-04
15622518,1,Peer recommendation,2023-04
15664555,1,Better rates elsewhere,2023-04
15761294,1,Digital experience issues,2023-04
15673984,1,Digital experience issues,2023-07
15709941,1,Moved to another country,2023-04
15690021,1,Digital experience issues,2023-01
15740527,1,Too many fees,2023-04
15657529,1,Too many fees,2023-10
15800287,1,Moved to another country,2023-01
15616454,1,Poor customer service,2023-10
15778149,1,Better rates elsewhere,2024-04
15791867,1,Too many fees,2023-04
15675380,1,Digital experience issues,2024-04
15775294,1,Digital experience issues,2023-07
15654000,1,Product not suitable,2023-10
15719991,1,Better rates elsewhere,2023-01
15720687,1,Product not suitable,2023-01
15720774,1,Better rates elsewhere,2023-01
15579566,1,Product not suitable,2023-07
15771543,1,Better rates elsewhere,2023-07
15810460,1,Moved to another country,2024-01
15771742,1,Digital experience issues,2024-01
15772412,1,Poor customer service,2023-04
15654577,1,Better rates elsewhere,2024-04
15584536,1,Moved to another country,2023-01
15585853,1,Product not suitable,2024-01
15645271,1,Poor customer service,2024-04
15623107,1,Digital experience issues,2023-07
15592000,1,Moved to another country,2024-04
15675854,1,Too many fees,2024-01
15714391,1,Poor customer service,2023-04
15596455,1,Better rates elsewhere,2023-01
15696301,1,Poor customer service,2023-07
15812241,1,Poor customer service,2024-04
15674328,1,Poor customer service,2023-10
15572547,1,Moved to another country,2024-04
15567063,1,Too many fees,2024-04
15720637,1,Too many fees,2023-04
15616859,1,Poor customer service,2023-04
15781598,1,Too many fees,2023-10
15740345,1,Better rates elsewhere,2024-04
15686463,1,Peer recommendation,2024-04
15648967,1,Moved to another country,2023-01
15779522,1,Moved to another country,2024-01
15716381,1,Better rates elsewhere,2023-01
15704788,1,Poor customer service,2023-07
15641312,1,Peer recommendation,2024-04
15676937,1,Better rates elsewhere,2024-04
15778975,1,Better rates elsewhere,2023-10
15692443,1,Peer recommendation,2023-04
15593795,1,Digital experience issues,2024-04
15642824,1,Product not suitable,2024-04
15774192,1,Product not suitable,2023-04
15758901,1,Product not suitable,2024-01
15632118,1,Poor customer service,2024-04
15568006,1,Peer recommendation,2023-07
15751748,1,Peer recommendation,2024-01
15812210,1,Peer recommendation,2023-10
15605826,1,Moved to another country,2024-01
15570087,1,Moved to another country,2024-01
15607275,1,Digital experience issues,2023-10
15635034,1,Better rates elsewhere,2023-01
15692929,1,Moved to another country,2023-10
15672152,1,Too many fees,2023-07
15673372,1,Moved to another country,2023-04
15587611,1,Digital experience issues,2024-01
15715673,1,Better rates elsewhere,2023-04
15733261,1,Better rates elsewhere,2024-04
15668248,1,Poor customer service,2023-01
15694376,1,Moved to another country,2023-04
15711028,1,Poor customer service,2024-01
15658475,1,Too many fees,2023-04
15782360,1,Digital experience issues,2023-10
15677105,1,Better rates elsewhere,2024-04
15784958,1,Product not suitable,2023-04
15734524,1,Moved to another country,2024-04
15614103,1,Better rates elsewhere,2023-04
15649292,1,Product not suitable,2024-04
15622532,1,Poor customer service,2023-01
15710543,1,Digital experience issues,2023-10
15687153,1,Poor customer service,2024-04
15583353,1,Digital experience issues,2023-04
15696373,1,Better rates elsewhere,2023-07
15672594,1,Better rates elsewhere,2023-07
15751392,1,Poor customer service,2023-04
15579617,1,Poor customer service,2024-04
15593976,1,Better rates elsewhere,2023-01
15596870,1,Better rates elsewhere,2023-07
15751491,1,Better rates elsewhere,2024-04
15808674,1,Product not suitable,2024-01
15791780,1,Moved to another country,2023-01
15607314,1,Better rates elsewhere,2024-01
15737832,1,Better rates elsewhere,2024-01
15680706,1,Moved to another country,2024-01
15748597,1,Too many fees,2023-10
15618774,1,Digital experience issues,2023-01
15583580,1,Digital experience issues,2023-04
15788556,1,Poor customer service,2024-04
15576550,1,Poor customer service,2023-01
15653937,1,Better rates elsewhere,2023-01
15591740,1,Better rates elsewhere,2024-01
15644361,1,Better rates elsewhere,2023-10
15605020,1,Poor customer service,2023-04
15582849,1,Moved to another country,2023-07
15655410,1,Better rates elsewhere,2024-04
15759067,1,Moved to another country,2024-01
15763256,1,Poor customer service,2024-04
15595592,1,Too many fees,2023-10
15778005,1,Product not suitable,2024-04
15698528,1,Digital experience issues,2023-04
15711843,1,Too many fees,2023-01
15804131,1,Moved to another country,2023-10
15811588,1,Too many fees,2023-10
15743828,1,Better rates elsewhere,2023-01
15656683,1,Moved to another country,2023-01
15805704,1,Moved to another country,2023-01
15665053,1,Better rates elsewhere,2023-04
15702912,1,Poor customer service,2023-04
15649150,1,Better rates elsewhere,2023-01
15668270,1,Poor customer service,2023-01
15624820,1,Peer recommendation,2024-01
15593094,1,Too many fees,2023-07
15790204,1,Too many fees,2023-07
15783225,1,Peer recommendation,2023-04
15781272,1,Poor customer service,2023-04
15573888,1,Peer recommendation,2024-01
15777045,1,Better rates elsewhere,2024-04
15569274,1,Too many fees,2024-04
15693205,1,Better rates elsewhere,2024-04
15739592,1,Digital experience issues,2023-04
15696852,1,Too many fees,2023-10
15575935,1,Better rates elsewhere,2024-01
15806256,1,Too many fees,2023-07
15691004,1,Poor customer service,2023-01
15792228,1,Better rates elsewhere,2024-01
15733447,1,Digital experience issues,2023-04
15796074,1,Better rates elsewhere,2023-10
15748414,1,Peer recommendation,2023-07
15751203,1,Better rates elsewhere,2023-04
15803456,1,Product not suitable,2024-04
15792986,1,Peer recommendation,2023-01
15606273,1,Better rates elsewhere,2023-10
15715047,1,Better rates elsewhere,2023-01
15644692,1,Better rates elsewhere,2024-01
15574761,1,Better rates elsewhere,2024-01
15743817,1,Poor customer service,2023-01
15744942,1,Peer recommendation,2024-04
15740406,1,Too many fees,2023-07
15768137,1,Digital experience issues,2024-04
15775067,1,Better rates elsewhere,2023-07
15783019,1,Digital experience issues,2024-01
15585580,1,Peer recommendation,2023-04
15613886,1,Moved to another country,2024-04
15737556,1,Moved to another country,2024-01
15625092,1,Peer recommendation,2024-04
15784761,1,Product not suitable,2023-07
15719508,1,Better rates elsewhere,2023-07
15609011,1,Moved to another country,2024-04
15626795,1,Moved to another country,2024-01
15754577,1,Better rates elsewhere,2023-01
15584113,1,Better rates elsewhere,2024-01
15669589,1,Too many fees,2024-01
15720583,1,Moved to another country,2023-07
15780432,1,Poor customer service,2023-04
15761168,1,Poor customer service,2023-07
15680517,1,Poor customer service,2023-01
15690743,1,Product not suitable,2024-04
15606386,1,Peer recommendation,2023-04
15602282,1,Better rates elsewhere,2023-04
15793307,1,Poor customer service,2023-10
15687372,1,Better rates elsewhere,2023-10
15624641,1,Poor customer service,2023-04
15734610,1,Moved to another country,2023-07
15596303,1,Better rates elsewhere,2023-04
15787255,1,Peer recommendation,2024-01
15731555,1,Too many fees,2024-01
15808526,1,Poor customer service,2024-01
15718465,1,Product not suitable,2024-01
15721460,1,Poor customer service,2023-01
15727317,1,Product not suitable,2024-01
15656086,1,Digital experience issues,2023-01
